"","nflId","game_play_frameId","gameId","playId","frameId","displayName","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","game_playId","dist_from_ball","defensiveTeam","on_defense","has_ball","dist_from_bc"
"473",46186,"2022091107-3669-52",2022091107,3669,52,"Jordan Whitehead","2022-09-11 15:49:22.799999",3,"NYJ","left",93.42,46.4,5.2,3.92,0.51,40.86,21.78,"first_contact","2022091107-3669",0,"NYJ",1,0,0.8415462
"362",42467,"2022091107-3718-12",2022091107,3718,12,"Kwon Alexander","2022-09-11 15:51:18.200000",9,"NYJ","left",102.96,6.91,3.91,4.82,0.41,152.63,163.31,"first_contact","2022091107-3718",0,"NYJ",1,0,1.16211
"363",42467,"2022091107-3742-36",2022091107,3742,36,"Kwon Alexander","2022-09-11 15:51:58.000000",9,"NYJ","left",101.25,14.32,2.33,2.02,0.24,107.41,183.01,"first_contact","2022091107-3742",0,"NYJ",1,0,0.4036087
"564",44929,"2022091107-723-36",2022091107,723,36,"Carl Lawson","2022-09-11 13:35:02.000000",58,"NYJ","right",96.33,35.85,2.82,0.65,0.27,136.22,348.76,"first_contact","2022091107-723",0,"NYJ",1,0,0.4308132
"1163",54469,"2022091107-744-11",2022091107,744,11,"Ahmad Gardner","2022-09-11 13:35:50.500000",1,"NYJ","right",99.18,4.89,3.12,6.17,0.31,238.96,260.5,"first_contact","2022091107-744",0,"NYJ",1,0,1.031213
"1071",54469,"2022091107-911-23",2022091107,911,23,"Ahmad Gardner","2022-09-11 13:44:54.799999",1,"NYJ","right",35.96,2.32,4.29,2.94,0.42,160.95,179.14,"first_contact","2022091107-911",0,"NYJ",1,0,0.6657327
"364",42467,"2022091107-935-8",2022091107,935,8,"Kwon Alexander","2022-09-11 13:45:38.299999",9,"NYJ","right",38.93,47.61,6.94,3.11,0.7,350.81,343.26,"first_contact","2022091107-935",0,"NYJ",1,0,0.4304649
"976",47881,"2022091107-959-33",2022091107,959,33,"Quincy Williams","2022-09-11 13:46:22.700000",56,"NYJ","right",39.5,29.39,2.83,2.23,0.23,291.59,235.48,"first_contact","2022091107-959",0,"NYJ",1,0,1.041393
"474",43294,"2022090800-2648-32",2022090800,2648,32,"Jalen Ramsey","2022-09-08 22:23:41.000000",5,"LA","left",65.8,27.25,2.84,4.99,0.31,33.83,21.75,"first_contact","2022090800-2648",0,"LA",1,0,1.098772
"1072",52453,"2022091113-110-65",2022091113,110,65,"Antoine Winfield","2022-09-11 20:24:55.099999",31,"TB","left",91.55,30.54,5.09,1.57,0.51,135.84,134.57,"first_contact","2022091113-110",0,"TB",1,0,1.274402
"1164",52453,"2022091113-1283-15",2022091113,1283,15,"Antoine Winfield","2022-09-11 21:15:36.700000",31,"TB","right",54.16,2.45,6.25,2.94,0.61,150.52,164.68,"first_contact","2022091113-1283",0,"TB",1,0,1.176308
"773",47788,"2022091113-131-13",2022091113,131,13,"Devin White","2022-09-11 20:25:31.099999",45,"TB","left",81.55,36.34,7.1,2.31,0.71,331.84,316.63,"first_contact","2022091113-131",0,"TB",1,0,0.7366139
"365",40031,"2022091113-1318-36",2022091113,1318,36,"Logan Ryan","2022-09-11 21:16:34.500000",26,"TB","right",29.14,34.18,1.94,6.18,0.22,285.5,274.6,"first_contact","2022091113-1318",0,"TB",1,0,0.7244308
"876",47877,"2022091113-1339-7",2022091113,1339,7,"Jamel Dean","2022-09-11 21:16:54.500000",35,"TB","right",36.02,40.04,5.18,2.35,0.52,290.96,234.36,"first_contact","2022091113-1339",0,"TB",1,0,0.4472136
"671",46132,"2022091113-1545-40",2022091113,1545,40,"Carlton Davis","2022-09-11 21:25:38.599999",24,"TB","right",32.21,12.68,0.85,3.48,0.12,264.89,348.02,"first_contact","2022091113-1545",0,"TB",1,0,0.6521503
"672",47788,"2022091113-179-43",2022091113,179,43,"Devin White","2022-09-11 20:26:27.700000",45,"TB","left",59.28,46.13,7.32,2.13,0.73,22.6,348.68,"first_contact","2022091113-179",0,"TB",1,0,0.8626703
"263",38619,"2022091113-200-35",2022091113,200,35,"Akiem Hicks","2022-09-11 20:27:00.299999",96,"TB","left",55.93,37.45,1.69,2.98,0.17,112.27,236.72,"first_contact","2022091113-200",0,"TB",1,0,0.3811824
"1165",53461,"2022091113-2180-29",2022091113,2180,29,"Joe Tryon","2022-09-11 22:06:21.599999",9,"TB","left",88.83,23.64,1.98,4.9,0.63,61.59,199.88,"first_contact","2022091113-2180",0,"TB",1,0,1.386975
"264",38619,"2022091113-2201-32",2022091113,2201,32,"Akiem Hicks","2022-09-11 22:06:58.400000",96,"TB","left",83.56,31.42,4.41,1.72,0.5,162.25,354.71,"first_contact","2022091113-2201",0,"TB",1,0,1.43628
"1166",53461,"2022091113-2222-17",2022091113,2222,17,"Joe Tryon","2022-09-11 22:07:38.700000",9,"TB","left",73.79,50.93,6.34,4.13,0.64,33.49,349.13,"first_contact","2022091113-2222",0,"TB",1,0,1.376118
"1073",52453,"2022091113-2262-39",2022091113,2262,39,"Antoine Winfield","2022-09-11 22:08:38.900000",31,"TB","left",79.79,19.81,1.12,3,0.09,49.64,105.56,"first_contact","2022091113-2262",0,"TB",1,0,1.25
"1074",52453,"2022091113-2283-17",2022091113,2283,17,"Antoine Winfield","2022-09-11 22:09:22.400000",31,"TB","left",74.16,49.36,2.86,3.6,0.28,47.03,42.8,"first_contact","2022091113-2283",0,"TB",1,0,0.4414748
"673",46132,"2022091113-246-37",2022091113,246,37,"Carlton Davis","2022-09-11 20:29:20.299999",24,"TB","left",51.16,37.98,1.06,0.63,0.11,167.95,289.75,"first_contact","2022091113-246",0,"TB",1,0,0.3301515
"774",47877,"2022091113-267-13",2022091113,267,13,"Jamel Dean","2022-09-11 20:30:01.400000",35,"TB","left",42.22,18.41,5.46,3.96,0.54,4.14,354.74,"first_contact","2022091113-267",0,"TB",1,0,0.2280351
"674",47788,"2022091113-2672-8",2022091113,2672,8,"Devin White","2022-09-11 22:28:17.700000",45,"TB","left",72.87,37.35,5.44,3.52,0.55,324.93,339.06,"first_contact","2022091113-2672",0,"TB",1,0,0.7233948
"162",38588,"2022091113-2696-13",2022091113,2696,13,"Lavonte David","2022-09-11 22:28:49.200000",54,"TB","left",68.17,47.04,7.02,3.57,0.7,356.68,8.17,"first_contact","2022091113-2696",0,"TB",1,0,0.5491812
"977",52453,"2022091113-2743-11",2022091113,2743,11,"Antoine Winfield","2022-09-11 22:30:05.400000",31,"TB","left",64.79,25.1,6.2,4.18,0.62,343.74,316.04,"first_contact","2022091113-2743",0,"TB",1,0,1.110045
"675",47788,"2022091113-2790-44",2022091113,2790,44,"Devin White","2022-09-11 22:31:18.000000",45,"TB","left",57.82,28.31,5.46,0.79,0.54,9.25,328.34,"first_contact","2022091113-2790",0,"TB",1,0,1.270118
"265",38619,"2022091113-2830-39",2022091113,2830,39,"Akiem Hicks","2022-09-11 22:34:40.200000",96,"TB","right",65.85,28.5,0.64,2.97,0.11,272.69,128.89,"first_contact","2022091113-2830",0,"TB",1,0,0.9340771
"978",47882,"2022091113-2866-13",2022091113,2866,13,"Mike Edwards","2022-09-11 22:35:32.299999",32,"TB","right",67.7,46.69,7.26,3.07,0.74,329.92,332.48,"first_contact","2022091113-2866",0,"TB",1,0,0.8043009
"366",40074,"2022091113-2890-29",2022091113,2890,29,"William Gholston","2022-09-11 22:36:06.200000",92,"TB","right",67.79,26.57,2.96,1.34,0.31,208.44,169.29,"first_contact","2022091113-2890",0,"TB",1,0,1.680476
"1167",54498,"2022091113-291-38",2022091113,291,38,"Logan Hall","2022-09-11 20:30:35.500000",90,"TB","left",42.48,37.43,5.79,1.04,0.59,345.25,6.84,"first_contact","2022091113-291",0,"TB",1,0,0.9231468
"676",46132,"2022091113-3009-47",2022091113,3009,47,"Carlton Davis","2022-09-11 22:44:09.700000",24,"TB","right",59.76,3.66,6.4,1.16,0.64,238.09,178.58,"first_contact","2022091113-3009",0,"TB",1,0,1.016514
"979",47882,"2022091113-3407-25",2022091113,3407,25,"Mike Edwards","2022-09-11 23:00:15.200000",32,"TB","right",56.91,28.81,4.55,3.69,0.46,302.34,317.01,"first_contact","2022091113-3407",0,"TB",1,0,0.9148224
"163",38588,"2022091113-3431-8",2022091113,3431,8,"Lavonte David","2022-09-11 23:00:41.299999",54,"TB","right",56.22,42.11,5.01,5,0.51,223.54,280.81,"first_contact","2022091113-3431",0,"TB",1,0,0.9193476
"775",47877,"2022091113-3455-8",2022091113,3455,8,"Jamel Dean","2022-09-11 23:01:12.200000",35,"TB","right",61.94,50.58,5.3,3.19,0.54,307.01,310.43,"first_contact","2022091113-3455",0,"TB",1,0,0.3201562
"776",47877,"2022091113-3531-8",2022091113,3531,8,"Jamel Dean","2022-09-11 23:03:17.200000",35,"TB","right",72.7,37.07,2.85,0.94,0.27,242.07,259.82,"first_contact","2022091113-3531",0,"TB",1,0,0.5830952
"367",40031,"2022091113-3577-10",2022091113,3577,10,"Logan Ryan","2022-09-11 23:04:24.700000",26,"TB","right",76.61,13.03,4.17,6.33,0.44,195.98,204,"first_contact","2022091113-3577",0,"TB",1,0,0.9501579
"1168",52453,"2022091113-3807-12",2022091113,3807,12,"Antoine Winfield","2022-09-11 23:13:37.599999",31,"TB","right",35.42,33.8,4.28,3.93,0.41,102.56,218.29,"first_contact","2022091113-3807",0,"TB",1,0,0.9108238
"980",47882,"2022091113-3853-8",2022091113,3853,8,"Mike Edwards","2022-09-11 23:14:46.299999",32,"TB","right",53.17,29.19,3.35,2.37,0.33,246.69,308.56,"first_contact","2022091113-3853",0,"TB",1,0,0.8809086
"777",47788,"2022091113-3971-12",2022091113,3971,12,"Devin White","2022-09-11 23:19:22.500000",45,"TB","right",58.66,32.34,3.55,3.7,0.35,220.6,175.71,"first_contact","2022091113-3971",0,"TB",1,0,0.4876474
"1169",53461,"2022091113-586-36",2022091113,586,36,"Joe Tryon","2022-09-11 20:44:23.599999",9,"TB","left",83.26,40.94,3,2.01,0.3,118.14,246.84,"first_contact","2022091113-586",0,"TB",1,0,1.357682
"981",47882,"2022091113-65-7",2022091113,65,7,"Mike Edwards","2022-09-11 20:23:43.900000",32,"TB","left",91.91,16.77,2.94,0.84,0.29,133.83,140.94,"first_contact","2022091113-65",0,"TB",1,0,0.6957011
"164",38588,"2022091113-89-36",2022091113,89,36,"Lavonte David","2022-09-11 20:24:20.500000",54,"TB","left",85.71,26.67,4.67,5.09,0.44,162.35,184.5,"first_contact","2022091113-89",0,"TB",1,0,0.8188406
"565",42560,"2022091113-902-35",2022091113,902,35,"Rakeem Nunez-Roches","2022-09-11 20:58:29.900000",56,"TB","left",99.44,31.16,1.91,1.22,0.2,98.96,335.51,"first_contact","2022091113-902",0,"TB",1,0,0.8241966
"677",46132,"2022091113-923-9",2022091113,923,9,"Carlton Davis","2022-09-11 20:59:05.900000",24,"TB","left",94.84,43.48,2.07,3.31,0.21,164.81,134.77,"first_contact","2022091113-923",0,"TB",1,0,1.498166
"566",48520,"2022091100-1170-32",2022091100,1170,32,"Anthony Rush","2022-09-11 13:57:11.500000",94,"ATL","right",37.33,28.91,0.61,1.07,0.06,204.23,37.2,"first_contact","2022091100-1170",0,"ATL",1,0,0.8850989
"475",46135,"2022091100-1191-20",2022091100,1191,20,"Lorenzo Carter","2022-09-11 13:57:48.599999",9,"ATL","right",32.16,30.76,3.08,2.15,0.32,136.25,101.28,"first_contact","2022091100-1191",0,"ATL",1,0,1.538733
"368",46091,"2022091100-1413-36",2022091100,1413,36,"Rashaan Evans","2022-09-11 14:08:45.900000",54,"ATL","right",34.76,27.27,3.95,3.12,0.39,162.53,174.57,"first_contact","2022091100-1413",0,"ATL",1,0,0.8112336
"369",46091,"2022091100-1434-27",2022091100,1434,27,"Rashaan Evans","2022-09-11 14:09:17.099999",54,"ATL","right",35.88,29.89,3.09,1.6,0.32,258.03,319.79,"first_contact","2022091100-1434",0,"ATL",1,0,1.410142
"165",38592,"2022091100-1485-7",2022091100,1485,7,"Casey Hayward","2022-09-11 14:10:43.700000",29,"ATL","right",43.75,43.92,4.09,3.59,0.41,222.87,223.39,"first_contact","2022091100-1485",0,"ATL",1,0,1.145862
"370",46091,"2022091100-1769-8",2022091100,1769,8,"Rashaan Evans","2022-09-11 14:22:55.700000",54,"ATL","right",39.18,28.96,4.35,3.67,0.41,289.59,326.79,"first_contact","2022091100-1769",0,"ATL",1,0,0.7049113
"266",42480,"2022091100-2048-37",2022091100,2048,37,"Grady Jarrett","2022-09-11 14:43:51.900000",97,"ATL","left",82.46,18.97,5.02,0.72,0.51,82.39,211.63,"first_contact","2022091100-2048",0,"ATL",1,0,1.095628
"1075",53577,"2022091100-2069-28",2022091100,2069,28,"Ta'Quon Graham","2022-09-11 14:44:25.400000",95,"ATL","left",83.18,22.41,4.43,1.72,0.46,60.12,146.29,"first_contact","2022091100-2069",0,"ATL",1,0,1.100227
"877",53469,"2022091100-2114-40",2022091100,2114,40,"Richie Grant","2022-09-11 14:45:42.200000",27,"ATL","left",63.23,31.79,3.1,1.75,0.32,104.63,67.99,"first_contact","2022091100-2114",0,"ATL",1,0,0.8159657
"678",52424,"2022091100-2135-8",2022091100,2135,8,"A.J. Terrell","2022-09-11 14:46:16.000000",24,"ATL","left",54.75,43.75,3.05,1.63,0.3,80.82,102.59,"first_contact","2022091100-2135",0,"ATL",1,0,1.625331
"878",53469,"2022091100-2159-8",2022091100,2159,8,"Richie Grant","2022-09-11 14:46:54.400000",27,"ATL","left",49.74,10.37,7.07,2.43,0.71,185.29,162.68,"first_contact","2022091100-2159",0,"ATL",1,0,0.2745906
"567",52272,"2022091100-2245-13",2022091100,2245,13,"Dee Alford","2022-09-11 14:49:30.200000",37,"ATL","left",42.47,36.88,4.62,6.12,0.47,154.65,145.68,"first_contact","2022091100-2245",0,"ATL",1,0,0.7641989
"679",52424,"2022091100-2491-38",2022091100,2491,38,"A.J. Terrell","2022-09-11 15:01:37.200000",24,"ATL","left",78.44,27.36,4.39,2.5,0.44,124.65,167.72,"first_contact","2022091100-2491",0,"ATL",1,0,1.259921
"778",52542,"2022091100-2720-33",2022091100,2720,33,"Jaylinn Hawkins","2022-09-11 15:10:14.700000",32,"ATL","left",105.4,19.76,0.92,3.62,0.09,4.22,59.94,"first_contact","2022091100-2720",0,"ATL",1,0,1.020833
"680",52424,"2022091100-301-37",2022091100,301,37,"A.J. Terrell","2022-09-11 13:15:13.700000",24,"ATL","left",84.93,34.88,1.77,3.43,0.17,139.37,159.81,"first_contact","2022091100-301",0,"ATL",1,0,1.171836
"879",52542,"2022091100-3148-31",2022091100,3148,31,"Jaylinn Hawkins","2022-09-11 15:29:36.400000",32,"ATL","right",74.62,18.24,3.39,4.88,0.33,10.85,26.7,"first_contact","2022091100-3148",0,"ATL",1,0,0.8947067
"166",38592,"2022091100-3177-16",2022091100,3177,16,"Casey Hayward","2022-09-11 15:30:03.000000",29,"ATL","right",101.76,31.64,6.43,4.42,0.64,185.23,129.74,"first_contact","2022091100-3177",0,"ATL",1,0,0.6481512
"1170",53611,"2022091100-322-11",2022091100,322,11,"Adetokunbo Ogundeji","2022-09-11 13:15:46.700000",92,"ATL","left",84.4,40.8,5.96,0.57,0.6,356.85,10.2,"first_contact","2022091100-322",0,"ATL",1,0,1.141271
"779",52527,"2022091100-3554-7",2022091100,3554,7,"Mykal Walker","2022-09-11 15:43:43.099999",3,"ATL","right",66.51,18,6.82,0.23,0.68,274.85,225.7,"first_contact","2022091100-3554",0,"ATL",1,0,0.6041523
"880",52542,"2022091100-3578-11",2022091100,3578,11,"Jaylinn Hawkins","2022-09-11 15:44:20.299999",32,"ATL","right",80.94,23.09,2.63,4.73,0.28,177.64,230.26,"first_contact","2022091100-3578",0,"ATL",1,0,0.2968164
"476",46135,"2022091100-501-40",2022091100,501,40,"Lorenzo Carter","2022-09-11 13:27:51.000000",9,"ATL","left",84.9,12.42,3.86,1.18,0.38,298.61,254.07,"first_contact","2022091100-501",0,"ATL",1,0,0.2640076
"167",38592,"2022091100-522-22",2022091100,522,22,"Casey Hayward","2022-09-11 13:28:25.500000",29,"ATL","left",79.77,44.27,2.34,1.3,0.22,184.26,286.1,"first_contact","2022091100-522",0,"ATL",1,0,0.8757283
"477",42901,"2022091100-546-74",2022091100,546,74,"Dean Marlowe","2022-09-11 13:29:07.500000",21,"ATL","left",45.37,49.12,8.87,3.68,0.91,10.53,305.84,"first_contact","2022091100-546",0,"ATL",1,0,1.053803
"982",52542,"2022091100-783-8",2022091100,783,8,"Jaylinn Hawkins","2022-09-11 13:38:24.700000",32,"ATL","left",37.61,11.69,8.25,2.36,0.84,127.92,156.71,"first_contact","2022091100-783",0,"ATL",1,0,0.9712363
"780",52527,"2022091100-807-32",2022091100,807,32,"Mykal Walker","2022-09-11 13:39:03.299999",3,"ATL","left",37.41,24.29,2.02,1.98,0.18,158.91,216.76,"first_contact","2022091100-807",0,"ATL",1,0,0.4876474
"781",47941,"2022091200-1299-44",2022091200,1299,44,"Michael Jackson","2022-09-12 21:09:26.000000",30,"SEA","right",33.24,24.81,3.48,3.2,0.35,331.59,251.19,"first_contact","2022091200-1299",0,"SEA",1,0,0.7142129
"881",52435,"2022091200-1320-24",2022091200,1320,24,"Jordyn Brooks","2022-09-12 21:10:13.099999",56,"SEA","right",38.58,9.74,8.47,3.53,0.85,180.89,168.06,"first_contact","2022091200-1320",0,"SEA",1,0,0.7340981
"882",47941,"2022091200-1642-44",2022091200,1642,44,"Michael Jackson","2022-09-12 21:24:46.500000",30,"SEA","right",38,9.15,0.79,4.94,0.08,303.67,342.65,"first_contact","2022091200-1642",0,"SEA",1,0,1.483947
"983",52435,"2022091200-1680-24",2022091200,1680,24,"Jordyn Brooks","2022-09-12 21:27:58.500000",56,"SEA","right",46.49,13,2.85,4.92,0.29,10.8,82.12,"first_contact","2022091200-1680",0,"SEA",1,0,0.7723341
"681",46117,"2022091200-1704-16",2022091200,1704,16,"Uchenna Nwosu","2022-09-12 21:28:28.299999",10,"SEA","right",53.05,24.71,6.18,1.69,0.62,178.87,140.57,"first_contact","2022091200-1704",0,"SEA",1,0,0.9368031
"984",52435,"2022091200-1764-40",2022091200,1764,40,"Jordyn Brooks","2022-09-12 21:31:02.500000",56,"SEA","right",84.37,3.01,6.49,1.4,0.65,200.67,146.69,"first_contact","2022091200-1764",0,"SEA",1,0,0.7169379
"478",43436,"2022091200-1851-27",2022091200,1851,27,"Quinton Jefferson","2022-09-12 21:33:36.000000",77,"SEA","right",83.21,41.27,7,3.99,0.74,359.36,28.87,"first_contact","2022091200-1851",0,"SEA",1,0,1.140702
"883",47941,"2022091200-2038-11",2022091200,2038,11,"Michael Jackson","2022-09-12 21:52:53.799999",30,"SEA","right",61.84,2.98,6.05,4.55,0.62,179.29,200.16,"first_contact","2022091200-2038",0,"SEA",1,0,1.268464
"884",52435,"2022091200-2067-55",2022091200,2067,55,"Jordyn Brooks","2022-09-12 21:53:41.099999",56,"SEA","right",69.21,49.91,8.64,3.3,0.86,50.5,40.42,"first_contact","2022091200-2067",0,"SEA",1,0,0.8633076
"568",47871,"2022091200-2093-21",2022091200,2093,21,"Cody Barton","2022-09-12 21:54:24.400000",57,"SEA","right",72.8,49.83,1.74,0.34,0.18,308.29,30.69,"first_contact","2022091200-2093",0,"SEA",1,0,1.062826
"985",52435,"2022091200-2268-13",2022091200,2268,13,"Jordyn Brooks","2022-09-12 21:59:30.000000",56,"SEA","right",107.25,32.38,2.55,2.99,0.26,342.95,338.86,"first_contact","2022091200-2268",0,"SEA",1,0,0.9406912
"168",41464,"2022091200-2292-28",2022091200,2292,28,"Shelby Harris","2022-09-12 22:00:12.200000",93,"SEA","right",108.43,26.63,3.44,0.91,0.36,189.58,192.37,"first_contact","2022091200-2292",0,"SEA",1,0,0.82
"479",43436,"2022091200-2667-24",2022091200,2667,24,"Quinton Jefferson","2022-09-12 22:14:27.900000",77,"SEA","right",101.63,27.23,4.08,0.8,0.43,311.66,254.76,"first_contact","2022091200-2667",0,"SEA",1,0,1.690976
"1076",52435,"2022091200-3101-11",2022091200,3101,11,"Jordyn Brooks","2022-09-12 22:33:37.000000",56,"SEA","left",66.7,17.91,4.27,6.76,0.43,174.51,169.04,"first_contact","2022091200-3101",0,"SEA",1,0,1.121606
"371",42827,"2022091200-3125-16",2022091200,3125,16,"Justin Coleman","2022-09-12 22:34:12.000000",28,"SEA","left",70.27,39.19,3.27,5.27,0.36,166.09,89.13,"first_contact","2022091200-3125",0,"SEA",1,0,1.137585
"372",42827,"2022091200-3149-39",2022091200,3149,39,"Justin Coleman","2022-09-12 22:35:00.900000",28,"SEA","left",48.28,40.41,8.17,2.46,0.82,1.72,328.09,"first_contact","2022091200-3149",0,"SEA",1,0,0.6341136
"480",44873,"2022091200-3173-42",2022091200,3173,42,"Josh Jones","2022-09-12 22:35:41.000000",13,"SEA","left",45.57,34.64,1.94,3.28,0.21,36.29,94.87,"first_contact","2022091200-3173",0,"SEA",1,0,0.5166237
"782",47871,"2022091200-3267-10",2022091200,3267,10,"Cody Barton","2022-09-12 22:38:40.599999",57,"SEA","left",20.96,48.59,7,3.05,0.71,6.3,350.64,"first_contact","2022091200-3267",0,"SEA",1,0,0.864523
"783",47871,"2022091200-3296-23",2022091200,3296,23,"Cody Barton","2022-09-12 22:39:28.000000",57,"SEA","left",13.68,50.59,5.88,3.88,0.58,334.1,358.58,"first_contact","2022091200-3296",0,"SEA",1,0,0.9883825
"885",48198,"2022091200-3553-35",2022091200,3553,35,"Bryan Mone","2022-09-12 22:52:47.099999",90,"SEA","left",86.23,23,3.12,1.55,0.31,158.54,230.3,"first_contact","2022091200-3553",0,"SEA",1,0,0.8987213
"267",42543,"2022091200-3596-9",2022091200,3596,9,"Quandre Diggs","2022-09-12 22:54:11.200000",6,"SEA","left",79.27,38.98,3.15,4.13,0.32,57.5,77.32,"first_contact","2022091200-3596",0,"SEA",1,0,0.8782369
"886",47941,"2022091200-3723-18",2022091200,3723,18,"Michael Jackson","2022-09-12 23:02:27.900000",30,"SEA","left",65.56,44.78,3.52,4.85,0.38,47.05,36.78,"first_contact","2022091200-3723",0,"SEA",1,0,0.3935734
"784",47871,"2022091200-3747-7",2022091200,3747,7,"Cody Barton","2022-09-12 23:03:02.599999",57,"SEA","left",63.28,36.93,6.43,0.43,0.65,98.92,58.52,"first_contact","2022091200-3747",0,"SEA",1,0,1.225765
"373",44818,"2022091200-375-57",2022091200,375,57,"Jamal Adams","2022-09-12 20:27:39.700000",33,"SEA","left",29.44,49.7,8.19,2.25,0.83,42.11,320.77,"first_contact","2022091200-375",0,"SEA",1,0,0.9706184
"374",42827,"2022091200-3826-24",2022091200,3826,24,"Justin Coleman","2022-09-12 23:05:55.299999",28,"SEA","left",63.97,4.9,2.34,4.85,0.26,79.81,193.54,"first_contact","2022091200-3826",0,"SEA",1,0,0.6811755
"682",46117,"2022091200-446-36",2022091200,446,36,"Uchenna Nwosu","2022-09-12 20:29:55.500000",10,"SEA","left",29.89,30.31,2.91,1.55,0.29,14.5,337.44,"first_contact","2022091200-446",0,"SEA",1,0,0.6488451
"1171",53489,"2022091100-145-33",2022091100,145,33,"Pete Werner","2022-09-11 13:07:37.000000",20,"NO","right",57.94,28.36,1.15,5.22,0.1,279.38,344.03,"first_contact","2022091100-145",0,"NO",1,0,0.891852
"1172",53489,"2022091100-1552-8",2022091100,1552,8,"Pete Werner","2022-09-11 14:12:59.599999",20,"NO","left",83.58,32.87,2.59,4.42,0.27,6.19,303.19,"first_contact","2022091100-1552",0,"NO",1,0,0.9442987
"683",44851,"2022091100-1587-25",2022091100,1587,25,"Marcus Maye","2022-09-11 14:14:06.799999",6,"NO","left",62.29,23.18,0.55,5.2,0.07,38.51,37.98,"first_contact","2022091100-1587",0,"NO",1,0,0.7392564
"375",41257,"2022091100-1608-55",2022091100,1608,55,"Bradley Roby","2022-09-11 14:14:47.799999",21,"NO","left",49.15,47.83,6.25,2.6,0.63,7.9,352.93,"first_contact","2022091100-1608",0,"NO",1,0,0.8338465
"376",41257,"2022091100-166-15",2022091100,166,15,"Bradley Roby","2022-09-11 13:08:18.599999",21,"NO","right",68.4,11.45,3.48,2.56,0.35,348.98,298.98,"first_contact","2022091100-166",0,"NO",1,0,1.251319
